,result_name,rmse,mae,relative_rmse,relative_mae,len_scale,n_turns,n_measurements,sensor_noise_ratio,n_inducing_points,Inducing points,Number of inducing points (binned)
1521,1.7_random_field_1-7_0.1-20,0.119183086,0.098254,0.45592237,0.4479626,1.7,7,719,0.1,15,11 - 40,11 - 40
1522,1.7_random_field_2-7_0.1-20,0.11549911,0.09293717,0.48811272,0.46279353,1.7,7,719,0.1,15,11 - 40,11 - 40
1523,1.7_random_field_3-7_0.1-20,0.15538089,0.12918772,0.86410457,0.8622199,1.7,7,719,0.1,15,11 - 40,11 - 40
1524,1.7_random_field_4-7_0.1-20,0.12093148,0.097874515,0.46148464,0.44895792,1.7,7,719,0.1,15,11 - 40,11 - 40
1525,1.7_random_field_0-7_0.1-40,0.10860833,0.09126048,0.4622576,0.4559759,1.7,7,719,0.1,23,11 - 40,11 - 40
1526,1.7_random_field_1-7_0.1-40,0.0914379,0.075578235,0.34978607,0.34457856,1.7,7,719,0.1,23,11 - 40,11 - 40
1527,1.7_random_field_2-7_0.1-40,0.09013747,0.07028571,0.38093144,0.34999743,1.7,7,719,0.1,23,11 - 40,11 - 40
1528,1.7_random_field_3-7_0.1-40,0.1407611,0.11604608,0.782801,0.77451044,1.7,7,719,0.1,23,11 - 40,11 - 40
1529,1.7_random_field_4-7_0.1-40,0.091894016,0.075086154,0.35067526,0.34442595,1.7,7,719,0.1,23,11 - 40,11 - 40
1530,1.7_random_field_0-7_0.1-70,0.080532,0.06563049,0.34275943,0.32791764,1.7,7,719,0.1,49,41 - 110,41 - 110
1531,1.7_random_field_1-7_0.1-70,0.06269068,0.051105488,0.23981662,0.23300168,1.7,7,719,0.1,49,41 - 110,41 - 110
1532,1.7_random_field_2-7_0.1-70,0.06138379,0.04653959,0.25941506,0.23175034,1.7,7,719,0.1,49,41 - 110,41 - 110
1533,1.7_random_field_3-7_0.1-70,0.11220878,0.0900475,0.62401575,0.6009917,1.7,7,719,0.1,49,41 - 110,41 - 110
1534,1.7_random_field_4-7_0.1-70,0.059545744,0.04889674,0.22723155,0.2242931,1.7,7,719,0.1,49,41 - 110,41 - 110
1535,1.7_random_field_0-7_0.1-110,0.0669729,0.053278223,0.28504932,0.2662005,1.7,7,719,0.1,109,41 - 110,41 - 110
1536,1.7_random_field_1-7_0.1-110,0.04748126,0.037511766,0.18163458,0.17102477,1.7,7,719,0.1,109,41 - 110,41 - 110
1537,1.7_random_field_2-7_0.1-110,0.043880276,0.033975825,0.18544316,0.16918734,1.7,7,719,0.1,109,41 - 110,41 - 110
1538,1.7_random_field_3-7_0.1-110,0.08765898,0.07064929,0.4874893,0.47152486,1.7,7,719,0.1,109,41 - 110,41 - 110
1539,1.7_random_field_4-7_0.1-110,0.039879244,0.031935025,0.15218253,0.14648841,1.7,7,719,0.1,109,41 - 110,41 - 110
1540,1.7_random_field_0-7_0.1-160,0.06470486,0.051283095,0.2753961,0.25623202,1.7,7,719,0.1,139,111 - 220,111 - 220
1541,1.7_random_field_1-7_0.1-160,0.044575173,0.03524834,0.17051764,0.1607053,1.7,7,719,0.1,139,111 - 220,111 - 220
1542,1.7_random_field_2-7_0.1-160,0.04019297,0.031410854,0.16986017,0.1564147,1.7,7,719,0.1,139,111 - 220,111 - 220
1543,1.7_random_field_3-7_0.1-160,0.08133859,0.06581626,0.45234036,0.43926847,1.7,7,719,0.1,139,111 - 220,111 - 220
1544,1.7_random_field_4-7_0.1-160,0.03574983,0.028405506,0.13642435,0.13029824,1.7,7,719,0.1,139,111 - 220,111 - 220
1545,1.7_random_field_0-7_0.1-220,0.061882287,0.048954505,0.26338273,0.24459739,1.7,7,719,0.1,194,111 - 220,111 - 220
1546,1.7_random_field_1-7_0.1-220,0.0415384,0.033081334,0.15890078,0.15082541,1.7,7,719,0.1,194,111 - 220,111 - 220
1547,1.7_random_field_2-7_0.1-220,0.036236305,0.028593514,0.15313885,0.14238538,1.7,7,719,0.1,194,111 - 220,111 - 220
1548,1.7_random_field_3-7_0.1-220,0.073970184,0.06004309,0.41136315,0.40073738,1.7,7,719,0.1,194,111 - 220,111 - 220
1549,1.7_random_field_4-7_0.1-220,0.031136276,0.024730837,0.11881864,0.11344225,1.7,7,719,0.1,194,111 - 220,111 - 220
1550,1.7_random_field_0-7_0.1-290,0.05977582,0.04719496,0.25441718,0.23580597,1.7,7,719,0.1,253,221 - 370,221 - 370
1551,1.7_random_field_1-7_0.1-290,0.039633546,0.03172802,0.15161397,0.14465536,1.7,7,719,0.1,253,221 - 370,221 - 370
1552,1.7_random_field_2-7_0.1-290,0.033378012,0.026411524,0.14105937,0.13151985,1.7,7,719,0.1,253,221 - 370,221 - 370
1553,1.7_random_field_3-7_0.1-290,0.06895716,0.055998128,0.3834847,0.37374064,1.7,7,719,0.1,253,221 - 370,221 - 370
1554,1.7_random_field_4-7_0.1-290,0.028091555,0.02253317,0.10719973,0.10336138,1.7,7,719,0.1,253,221 - 370,221 - 370
1555,1.7_random_field_0-7_0.1-370,0.056782726,0.04490587,0.24167803,0.2243687,1.7,7,719,0.1,348,221 - 370,221 - 370
1556,1.7_random_field_1-7_0.1-370,0.037934925,0.03051279,0.14511608,0.13911483,1.7,7,719,0.1,348,221 - 370,221 - 370
1557,1.7_random_field_2-7_0.1-370,0.03054068,0.024317216,0.12906848,0.121090956,1.7,7,719,0.1,348,221 - 370,221 - 370
1558,1.7_random_field_3-7_0.1-370,0.06450909,0.05233364,0.35874808,0.34928328,1.7,7,719,0.1,348,221 - 370,221 - 370
1559,1.7_random_field_4-7_0.1-370,0.025348056,0.020586051,0.09673031,0.0944298,1.7,7,719,0.1,348,221 - 370,221 - 370
1560,1.7_random_field_0-9_0.1-20,0.12376562,0.104751185,0.5267699,0.5233812,1.7,9,878,0.1,18,11 - 40,11 - 40
1561,1.7_random_field_1-9_0.1-20,0.10566526,0.08679751,0.40421134,0.39572984,1.7,9,878,0.1,18,11 - 40,11 - 40
1562,1.7_random_field_2-9_0.1-20,0.10417122,0.08296894,0.4402397,0.41315538,1.7,9,878,0.1,18,11 - 40,11 - 40
1563,1.7_random_field_3-9_0.1-20,0.15044184,0.124731064,0.8366375,0.8324755,1.7,9,878,0.1,18,11 - 40,11 - 40
1564,1.7_random_field_4-9_0.1-20,0.10777532,0.08754678,0.41127968,0.4015838,1.7,9,878,0.1,18,11 - 40,11 - 40
1565,1.7_random_field_0-9_0.1-40,0.1014831,0.08481802,0.4319313,0.42378667,1.7,9,878,0.1,26,11 - 40,11 - 40
1566,1.7_random_field_1-9_0.1-40,0.08530094,0.07013943,0.32630977,0.3197818,1.7,9,878,0.1,26,11 - 40,11 - 40
1567,1.7_random_field_2-9_0.1-40,0.08530814,0.066395774,0.36052215,0.33062696,1.7,9,878,0.1,26,11 - 40,11 - 40
1568,1.7_random_field_3-9_0.1-40,0.13775602,0.113216735,0.7660891,0.755627,1.7,9,878,0.1,26,11 - 40,11 - 40
1569,1.7_random_field_4-9_0.1-40,0.085614055,0.06988412,0.3267104,0.32056382,1.7,9,878,0.1,26,11 - 40,11 - 40
1570,1.7_random_field_0-9_0.1-70,0.0763981,0.062359486,0.32516477,0.31157434,1.7,9,878,0.1,52,41 - 110,41 - 110
1571,1.7_random_field_1-9_0.1-70,0.06086138,0.049294274,0.23281881,0.22474395,1.7,9,878,0.1,52,41 - 110,41 - 110
1572,1.7_random_field_2-9_0.1-70,0.060409773,0.04599906,0.25529873,0.22905871,1.7,9,878,0.1,52,41 - 110,41 - 110
1573,1.7_random_field_3-9_0.1-70,0.111208074,0.089024276,0.6184506,0.5941625,1.7,9,878,0.1,52,41 - 110,41 - 110
1574,1.7_random_field_4-9_0.1-70,0.05825135,0.047553908,0.22229204,0.21813342,1.7,9,878,0.1,52,41 - 110,41 - 110
1575,1.7_random_field_0-9_0.1-110,0.063111454,0.050507337,0.2686143,0.252356,1.7,9,878,0.1,107,41 - 110,41 - 110
1576,1.7_random_field_1-9_0.1-110,0.047049277,0.036750607,0.17998207,0.16755448,1.7,9,878,0.1,107,41 - 110,41 - 110
1577,1.7_random_field_2-9_0.1-110,0.04411784,0.034303308,0.18644713,0.17081808,1.7,9,878,0.1,107,41 - 110,41 - 110
1578,1.7_random_field_3-9_0.1-110,0.085737966,0.06855661,0.47680616,0.45755798,1.7,9,878,0.1,107,41 - 110,41 - 110
1579,1.7_random_field_4-9_0.1-110,0.040853936,0.0327201,0.15590204,0.1500896,1.7,9,878,0.1,107,41 - 110,41 - 110
1580,1.7_random_field_0-9_0.1-160,0.05887568,0.046937816,0.25058603,0.23452117,1.7,9,878,0.1,147,111 - 220,111 - 220
1581,1.7_random_field_1-9_0.1-160,0.043029677,0.033596568,0.16460551,0.15317449,1.7,9,878,0.1,147,111 - 220,111 - 220
1582,1.7_random_field_2-9_0.1-160,0.039032698,0.030706625,0.16495673,0.15290791,1.7,9,878,0.1,147,111 - 220,111 - 220
1583,1.7_random_field_3-9_0.1-160,0.07625172,0.061359514,0.42405125,0.4095234,1.7,9,878,0.1,147,111 - 220,111 - 220
1584,1.7_random_field_4-9_0.1-160,0.035509437,0.028230017,0.13550699,0.12949325,1.7,9,878,0.1,147,111 - 220,111 - 220
1585,1.7_random_field_0-9_0.1-220,0.055407982,0.044342622,0.23582686,0.22155447,1.7,9,878,0.1,190,111 - 220,111 - 220
1586,1.7_random_field_1-9_0.1-220,0.04019258,0.031523563,0.15375249,0.14372317,1.7,9,878,0.1,190,111 - 220,111 - 220
1587,1.7_random_field_2-9_0.1-220,0.035655335,0.028211197,0.1506836,0.14048158,1.7,9,878,0.1,190,111 - 220,111 - 220
1588,1.7_random_field_3-9_0.1-220,0.06989312,0.056364667,0.3886898,0.37618697,1.7,9,878,0.1,190,111 - 220,111 - 220
1589,1.7_random_field_4-9_0.1-220,0.031647038,0.02515249,0.12076775,0.1153764,1.7,9,878,0.1,190,111 - 220,111 - 220
1590,1.7_random_field_0-9_0.1-290,0.05441102,0.043591306,0.2315836,0.21780057,1.7,9,878,0.1,232,221 - 370,221 - 370
1591,1.7_random_field_1-9_0.1-290,0.038484514,0.030220136,0.14721847,0.13778056,1.7,9,878,0.1,232,221 - 370,221 - 370
1592,1.7_random_field_2-9_0.1-290,0.03314534,0.026403422,0.14007607,0.1314795,1.7,9,878,0.1,232,221 - 370,221 - 370
1593,1.7_random_field_3-9_0.1-290,0.065912746,0.05323587,0.3665541,0.35530487,1.7,9,878,0.1,232,221 - 370,221 - 370
1594,1.7_random_field_4-9_0.1-290,0.029178616,0.023272125,0.11134804,0.106751025,1.7,9,878,0.1,232,221 - 370,221 - 370
1595,1.7_random_field_0-9_0.1-370,0.05106217,0.040991288,0.21733026,0.20480978,1.7,9,878,0.1,300,221 - 370,221 - 370
1596,1.7_random_field_1-9_0.1-370,0.036052678,0.028467184,0.13791573,0.12978844,1.7,9,878,0.1,300,221 - 370,221 - 370
1597,1.7_random_field_2-9_0.1-370,0.030288653,0.02430296,0.12800339,0.12101996,1.7,9,878,0.1,300,221 - 370,221 - 370
1598,1.7_random_field_3-9_0.1-370,0.061391756,0.049649257,0.34141198,0.33136725,1.7,9,878,0.1,300,221 - 370,221 - 370
1599,1.7_random_field_4-9_0.1-370,0.026265612,0.021144273,0.100231774,0.0969904,1.7,9,878,0.1,300,221 - 370,221 - 370
1600,1.7_random_field_0-12_0.1-20,0.12977651,0.10990468,0.5523534,0.5491302,1.7,12,1118,0.1,17,11 - 40,11 - 40
1601,1.7_random_field_1-12_0.1-20,0.10851158,0.08922517,0.41509965,0.4067981,1.7,12,1118,0.1,17,11 - 40,11 - 40
1602,1.7_random_field_2-12_0.1-20,0.108222626,0.086514816,0.45736143,0.43081254,1.7,12,1118,0.1,17,11 - 40,11 - 40
1603,1.7_random_field_3-12_0.1-20,0.15277499,0.12693104,0.84961265,0.8471585,1.7,12,1118,0.1,17,11 - 40,11 - 40
1604,1.7_random_field_4-12_0.1-20,0.11144516,0.09092798,0.42528406,0.41709363,1.7,12,1118,0.1,17,11 - 40,11 - 40
1605,1.7_random_field_0-12_0.1-40,0.09657246,0.08028098,0.41103065,0.4011177,1.7,12,1118,0.1,29,11 - 40,11 - 40
1606,1.7_random_field_1-12_0.1-40,0.07943632,0.06533565,0.30387527,0.2978803,1.7,12,1118,0.1,29,11 - 40,11 - 40
1607,1.7_random_field_2-12_0.1-40,0.081645444,0.06286791,0.34504318,0.31305948,1.7,12,1118,0.1,29,11 - 40,11 - 40
1608,1.7_random_field_3-12_0.1-40,0.13388932,0.10982892,0.7445856,0.73301613,1.7,12,1118,0.1,29,11 - 40,11 - 40
1609,1.7_random_field_4-12_0.1-40,0.08049104,0.06647466,0.30716056,0.30492437,1.7,12,1118,0.1,29,11 - 40,11 - 40
1610,1.7_random_field_0-12_0.1-70,0.07623451,0.062419347,0.32446852,0.31187344,1.7,12,1118,0.1,49,41 - 110,41 - 110
1611,1.7_random_field_1-12_0.1-70,0.06182518,0.050094325,0.23650572,0.22839156,1.7,12,1118,0.1,49,41 - 110,41 - 110
1612,1.7_random_field_2-12_0.1-70,0.0627981,0.04751441,0.2653921,0.23660459,1.7,12,1118,0.1,49,41 - 110,41 - 110
1613,1.7_random_field_3-12_0.1-70,0.114049755,0.091625296,0.63425374,0.6115222,1.7,12,1118,0.1,49,41 - 110,41 - 110
1614,1.7_random_field_4-12_0.1-70,0.060653564,0.05019709,0.23145908,0.23025791,1.7,12,1118,0.1,49,41 - 110,41 - 110
1615,1.7_random_field_0-12_0.1-110,0.060453147,0.048749402,0.25730002,0.24357261,1.7,12,1118,0.1,96,41 - 110,41 - 110
1616,1.7_random_field_1-12_0.1-110,0.047472443,0.036686726,0.18160084,0.16726322,1.7,12,1118,0.1,96,41 - 110,41 - 110
1617,1.7_random_field_2-12_0.1-110,0.046838593,0.035654582,0.19794536,0.17754693,1.7,12,1118,0.1,96,41 - 110,41 - 110
1618,1.7_random_field_3-12_0.1-110,0.08900942,0.07088462,0.49499938,0.47309554,1.7,12,1118,0.1,96,41 - 110,41 - 110
1619,1.7_random_field_4-12_0.1-110,0.043360323,0.03542172,0.16546662,0.16248216,1.7,12,1118,0.1,96,41 - 110,41 - 110
1620,1.7_random_field_0-12_0.1-160,0.056431822,0.04541879,0.24018452,0.22693147,1.7,12,1118,0.1,121,111 - 220,111 - 220
1621,1.7_random_field_1-12_0.1-160,0.043956853,0.033746544,0.16815232,0.15385826,1.7,12,1118,0.1,121,111 - 220,111 - 220
1622,1.7_random_field_2-12_0.1-160,0.04264857,0.03274969,0.18023783,0.16308163,1.7,12,1118,0.1,121,111 - 220,111 - 220
1623,1.7_random_field_3-12_0.1-160,0.08126241,0.064778075,0.4519167,0.43233943,1.7,12,1118,0.1,121,111 - 220,111 - 220
1624,1.7_random_field_4-12_0.1-160,0.039065495,0.031657446,0.1490772,0.14521514,1.7,12,1118,0.1,121,111 - 220,111 - 220
1625,1.7_random_field_0-12_0.1-220,0.052547038,0.04216813,0.22365014,0.21068978,1.7,12,1118,0.1,162,111 - 220,111 - 220
1626,1.7_random_field_1-12_0.1-220,0.04005523,0.030546423,0.15322708,0.13926817,1.7,12,1118,0.1,162,111 - 220,111 - 220
1627,1.7_random_field_2-12_0.1-220,0.037903298,0.029300854,0.16018376,0.14590767,1.7,12,1118,0.1,162,111 - 220,111 - 220
1628,1.7_random_field_3-12_0.1-220,0.07210502,0.057610657,0.4009906,0.38450292,1.7,12,1118,0.1,162,111 - 220,111 - 220
1629,1.7_random_field_4-12_0.1-220,0.034410328,0.027624303,0.1313127,0.1267148,1.7,12,1118,0.1,162,111 - 220,111 - 220
1630,1.7_random_field_0-12_0.1-290,0.046552002,0.037412655,0.19813414,0.18692943,1.7,12,1118,0.1,242,221 - 370,221 - 370
1631,1.7_random_field_1-12_0.1-290,0.03536997,0.026880633,0.13530411,0.122554995,1.7,12,1118,0.1,242,221 - 370,221 - 370
1632,1.7_random_field_2-12_0.1-290,0.032415528,0.02540289,0.1369918,0.12649722,1.7,12,1118,0.1,242,221 - 370,221 - 370
1633,1.7_random_field_3-12_0.1-290,0.062012047,0.049593505,0.34486154,0.33099514,1.7,12,1118,0.1,242,221 - 370,221 - 370
1634,1.7_random_field_4-12_0.1-290,0.028802792,0.023159828,0.10991387,0.10623591,1.7,12,1118,0.1,242,221 - 370,221 - 370
1635,1.7_random_field_0-12_0.1-370,0.042993423,0.034504678,0.18298814,0.17239995,1.7,12,1118,0.1,325,221 - 370,221 - 370
1636,1.7_random_field_1-12_0.1-370,0.032323606,0.024540272,0.12365056,0.11188475,1.7,12,1118,0.1,325,221 - 370,221 - 370
1637,1.7_random_field_2-12_0.1-370,0.028714074,0.02269135,0.12134902,0.11299473,1.7,12,1118,0.1,325,221 - 370,221 - 370
1638,1.7_random_field_3-12_0.1-370,0.056377485,0.045182716,0.3135266,0.30155683,1.7,12,1118,0.1,325,221 - 370,221 - 370
1639,1.7_random_field_4-12_0.1-370,0.025392888,0.020676987,0.09690139,0.09484693,1.7,12,1118,0.1,325,221 - 370,221 - 370
1640,1.7_random_field_0-15_0.1-20,0.16433018,0.1404412,0.6994204,0.70170355,1.7,15,1357,0.1,11,11 - 40,11 - 40
1641,1.7_random_field_1-15_0.1-20,0.14464946,0.11887252,0.5533413,0.5419672,1.7,15,1357,0.1,11,11 - 40,11 - 40
1642,1.7_random_field_2-15_0.1-20,0.13954712,0.1142007,0.5897424,0.5686782,1.7,15,1357,0.1,11,11 - 40,11 - 40
1643,1.7_random_field_3-15_0.1-20,0.16286744,0.1357911,0.9057388,0.9062919,1.7,15,1357,0.1,11,11 - 40,11 - 40
1644,1.7_random_field_4-15_0.1-20,0.14990743,0.12131261,0.5720593,0.5564703,1.7,15,1357,0.1,11,11 - 40,11 - 40
1645,1.7_random_field_0-15_0.1-40,0.09041513,0.07485594,0.3848239,0.3740119,1.7,15,1357,0.1,33,11 - 40,11 - 40
1646,1.7_random_field_1-15_0.1-40,0.074055575,0.060689393,0.28329182,0.27669692,1.7,15,1357,0.1,33,11 - 40,11 - 40
1647,1.7_random_field_2-15_0.1-40,0.07603803,0.058311224,0.3213456,0.29036883,1.7,15,1357,0.1,33,11 - 40,11 - 40
1648,1.7_random_field_3-15_0.1-40,0.12890136,0.10527886,0.7168466,0.7026483,1.7,15,1357,0.1,33,11 - 40,11 - 40
1649,1.7_random_field_4-15_0.1-40,0.075524665,0.062042054,0.28820845,0.28459167,1.7,15,1357,0.1,33,11 - 40,11 - 40
1650,1.7_random_field_0-15_0.1-70,0.072316185,0.059071694,0.30779138,0.29514715,1.7,15,1357,0.1,56,41 - 110,41 - 110
1651,1.7_random_field_1-15_0.1-70,0.058298543,0.046871334,0.22301495,0.21369721,1.7,15,1357,0.1,56,41 - 110,41 - 110
1652,1.7_random_field_2-15_0.1-70,0.059297003,0.04496509,0.25059605,0.2239099,1.7,15,1357,0.1,56,41 - 110,41 - 110
1653,1.7_random_field_3-15_0.1-70,0.10878988,0.08713742,0.6050026,0.5815694,1.7,15,1357,0.1,56,41 - 110,41 - 110
1654,1.7_random_field_4-15_0.1-70,0.05664118,0.04651916,0.2161475,0.21338695,1.7,15,1357,0.1,56,41 - 110,41 - 110
1655,1.7_random_field_0-15_0.1-110,0.06485992,0.05226357,0.27605608,0.26113087,1.7,15,1357,0.1,79,41 - 110,41 - 110
1656,1.7_random_field_1-15_0.1-110,0.05086227,0.04000933,0.19456828,0.18241175,1.7,15,1357,0.1,79,41 - 110,41 - 110
1657,1.7_random_field_2-15_0.1-110,0.050634697,0.038562987,0.21398814,0.19202974,1.7,15,1357,0.1,79,41 - 110,41 - 110
1658,1.7_random_field_3-15_0.1-110,0.09583363,0.07637655,0.5329502,0.50974953,1.7,15,1357,0.1,79,41 - 110,41 - 110
1659,1.7_random_field_4-15_0.1-110,0.04775809,0.03897305,0.18224888,0.17877236,1.7,15,1357,0.1,79,41 - 110,41 - 110
1660,1.7_random_field_0-15_0.1-160,0.05648714,0.045164593,0.24041995,0.22566138,1.7,15,1357,0.1,123,111 - 220,111 - 220
1661,1.7_random_field_1-15_0.1-160,0.043784607,0.03380798,0.16749342,0.15413837,1.7,15,1357,0.1,123,111 - 220,111 - 220
1662,1.7_random_field_2-15_0.1-160,0.04232924,0.032657195,0.1788883,0.16262104,1.7,15,1357,0.1,123,111 - 220,111 - 220
1663,1.7_random_field_3-15_0.1-160,0.07971291,0.06361306,0.44329965,0.4245639,1.7,15,1357,0.1,123,111 - 220,111 - 220
1664,1.7_random_field_4-15_0.1-160,0.038787533,0.03125943,0.14801648,0.1433894,1.7,15,1357,0.1,123,111 - 220,111 - 220
1665,1.7_random_field_0-15_0.1-220,0.051620334,0.04135098,0.21970591,0.20660697,1.7,15,1357,0.1,170,111 - 220,111 - 220
1666,1.7_random_field_1-15_0.1-220,0.039464165,0.030370828,0.15096602,0.1384676,1.7,15,1357,0.1,170,111 - 220,111 - 220
1667,1.7_random_field_2-15_0.1-220,0.037213415,0.028917126,0.15726823,0.14399685,1.7,15,1357,0.1,170,111 - 220,111 - 220
1668,1.7_random_field_3-15_0.1-220,0.06930405,0.055399243,0.38541386,0.3697436,1.7,15,1357,0.1,170,111 - 220,111 - 220
1669,1.7_random_field_4-15_0.1-220,0.033258557,0.026632657,0.12691744,0.122166045,1.7,15,1357,0.1,170,111 - 220,111 - 220
1670,1.7_random_field_0-15_0.1-290,0.0456615,0.03651887,0.194344,0.1824637,1.7,15,1357,0.1,268,221 - 370,221 - 370
1671,1.7_random_field_1-15_0.1-290,0.034592886,0.026538003,0.13233145,0.12099287,1.7,15,1357,0.1,268,221 - 370,221 - 370
1672,1.7_random_field_2-15_0.1-290,0.03135051,0.024758209,0.1324909,0.12328693,1.7,15,1357,0.1,268,221 - 370,221 - 370
1673,1.7_random_field_3-15_0.1-290,0.057977773,0.046383258,0.32242614,0.30956942,1.7,15,1357,0.1,268,221 - 370,221 - 370
1674,1.7_random_field_4-15_0.1-290,0.02697691,0.021796735,0.10294615,0.0999833,1.7,15,1357,0.1,268,221 - 370,221 - 370
1675,1.7_random_field_0-15_0.1-370,0.04119947,0.032917313,0.17535275,0.16446881,1.7,15,1357,0.1,354,221 - 370,221 - 370
1676,1.7_random_field_1-15_0.1-370,0.03152486,0.024268856,0.12059504,0.110647306,1.7,15,1357,0.1,354,221 - 370,221 - 370
1677,1.7_random_field_2-15_0.1-370,0.027892284,0.022232011,0.117876045,0.11070739,1.7,15,1357,0.1,354,221 - 370,221 - 370
1678,1.7_random_field_3-15_0.1-370,0.05253684,0.042032134,0.29216802,0.28052932,1.7,15,1357,0.1,354,221 - 370,221 - 370
